"PaperID","IndividualID","Virus_ICTV","Virus_strain_isolate","Host_Upham","Host_order","aggression","lethargy","vocalization","sensitivity","appetite","skin_issue","weight_loss","movement","eye_nose","pneumonia","neural_damage","respiratory_damage","reproductive_damage","digestive_damage","external_damage","internal_damage","severity_rank","Susceptible_YN"
149,"2_149","La Crosse orthobunyavirus","","Tamias_striatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
149,"3_149","La Crosse orthobunyavirus","","Tamias_striatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
149,"4_149","La Crosse orthobunyavirus","","Tamias_striatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
149,"5_149","La Crosse orthobunyavirus","","Tamias_striatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
149,"6_149","La Crosse orthobunyavirus","","Tamias_striatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
149,"7_149","Trivittatus orthobunyavirus","","Tamias_striatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
149,"8_149","Trivittatus orthobunyavirus","","Tamias_striatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
149,"9_149","Trivittatus orthobunyavirus","","Tamias_striatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
149,"10_149","Trivittatus orthobunyavirus","","Tamias_striatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
149,"11_149","Trivittatus orthobunyavirus","","Tamias_striatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
149,"12_149","Trivittatus orthobunyavirus","","Tamias_striatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
149,"13_149","La Crosse orthobunyavirus","","Sciurus_carolinensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
149,"14_149","La Crosse orthobunyavirus","","Sciurus_carolinensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
149,"15_149","La Crosse orthobunyavirus","","Sciurus_carolinensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
149,"16_149","La Crosse orthobunyavirus","","Sciurus_carolinensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
149,"17_149","La Crosse orthobunyavirus","","Sciurus_carolinensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
155,"1_155","Sosuga pararubulavirus","","Rousettus_aegyptiacus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"Y"
155,"2_155","Sosuga pararubulavirus","","Rousettus_aegyptiacus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"Y"
155,"3_155","Sosuga pararubulavirus","","Rousettus_aegyptiacus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"Y"
155,"4_155","Sosuga pararubulavirus","","Rousettus_aegyptiacus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"Y"
155,"5_155","Sosuga pararubulavirus","","Rousettus_aegyptiacus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"Y"
155,"6_155","Sosuga pararubulavirus","","Rousettus_aegyptiacus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"Y"
155,"7_155","Sosuga pararubulavirus","","Rousettus_aegyptiacus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"Y"
155,"8_155","Sosuga pararubulavirus","","Rousettus_aegyptiacus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"Y"
155,"9_155","Sosuga pararubulavirus","","Rousettus_aegyptiacus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"Y"
155,"10_155","Sosuga pararubulavirus","","Rousettus_aegyptiacus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"Y"
155,"11_155","Sosuga pararubulavirus","","Rousettus_aegyptiacus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"Y"
155,"12_155","Sosuga pararubulavirus","","Rousettus_aegyptiacus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"Y"
163,"1_163","Tick-borne encephalitis virus","Hypr M49","Glis_glis","Rodentia",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
163,"2_163","Tick-borne encephalitis virus","Hypr M49","Glis_glis","Rodentia",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,"Y"
163,"3_163","Tick-borne encephalitis virus","Hypr M49","Glis_glis","Rodentia",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
163,"4_163","Tick-borne encephalitis virus","Hypr M49","Glis_glis","Rodentia",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
163,"5_163","Tick-borne encephalitis virus","Hypr M49","Glis_glis","Rodentia",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
163,"6_163","Tick-borne encephalitis virus","Hypr M49","Glis_glis","Rodentia",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,"Y"
163,"7_163","Tick-borne encephalitis virus","Hypr M49","Glis_glis","Rodentia",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
163,"8_163","Tick-borne encephalitis virus","Hypr M49","Glis_glis","Rodentia",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,"Y"
163,"9_163","Tick-borne encephalitis virus","Hypr M49","Glis_glis","Rodentia",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
163,"10_163","Tick-borne encephalitis virus","Hypr M49","Glis_glis","Rodentia",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
166,"1_166","Monkeypox virus","MPX 2003","Ictidomys_tridecemlineatus","Rodentia",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,"Y"
166,"2_166","Monkeypox virus","MPX 2003","Ictidomys_tridecemlineatus","Rodentia",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,"Y"
166,"3_166","Monkeypox virus","MPX 2003","Ictidomys_tridecemlineatus","Rodentia",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,"Y"
166,"4_166","Monkeypox virus","MPX 2003","Ictidomys_tridecemlineatus","Rodentia",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,"Y"
166,"5_166","Monkeypox virus","MPX 2003","Ictidomys_tridecemlineatus","Rodentia",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,"Y"
166,"6_166","Monkeypox virus","MPX 2003","Ictidomys_tridecemlineatus","Rodentia",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,"Y"
166,"7_166","Monkeypox virus","MPX 2003","Ictidomys_tridecemlineatus","Rodentia",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,"Y"
166,"8_166","Monkeypox virus","MPX 2003","Ictidomys_tridecemlineatus","Rodentia",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,"Y"
166,"9_166","Monkeypox virus","MPX 2003","Ictidomys_tridecemlineatus","Rodentia",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,"Y"
166,"10_166","Monkeypox virus","MPX 2003","Ictidomys_tridecemlineatus","Rodentia",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,"Y"
169,"1_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Baiomys_musculus","Rodentia",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,"Y"
169,"2_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Baiomys_musculus","Rodentia",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,"Y"
169,"3_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Baiomys_musculus","Rodentia",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,"Y"
169,"4_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Baiomys_musculus","Rodentia",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,"Y"
169,"5_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Liomys_salvini","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
169,"6_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Liomys_salvini","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
169,"7_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Liomys_salvini","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
169,"8_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Liomys_salvini","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"9_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Liomys_salvini","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"10_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oligoryzomys_fulvescens","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
169,"11_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oligoryzomys_fulvescens","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
169,"12_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oligoryzomys_fulvescens","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
169,"13_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oligoryzomys_fulvescens","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
169,"14_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oryzomys_couesi","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
169,"15_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oryzomys_couesi","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"16_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oryzomys_couesi","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"17_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oryzomys_couesi","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"18_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oryzomys_couesi","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"19_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oryzomys_couesi","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"20_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oryzomys_couesi","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"21_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oryzomys_couesi","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"22_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oryzomys_couesi","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"23_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oryzomys_couesi","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"24_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oryzomys_couesi","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"25_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oryzomys_couesi","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"26_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oryzomys_couesi","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"27_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oryzomys_couesi","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"28_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oryzomys_couesi","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"29_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oryzomys_couesi","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"30_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oryzomys_couesi","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"31_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Oryzomys_couesi","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"32_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Sigmodon_hispidus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
169,"33_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Sigmodon_hispidus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"34_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Sigmodon_hispidus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"35_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Sigmodon_hispidus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
169,"36_169","Venezuelan equine encephalitis virus","MX01-22 (subtype IE)","Sigmodon_hispidus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
177,"1_177","Lyssavirus rabies","T-9/95","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
177,"3_177","Lyssavirus rabies","T-9/95","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
177,"11_177","Lyssavirus rabies","T-9/95","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,"Y"
177,"12_177","Lyssavirus rabies","T-9/95","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,"Y"
177,"13_177","Lyssavirus rabies","T-9/95","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,"Y"
177,"14_177","Lyssavirus rabies","T-9/95","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,"Y"
177,"22_177","Lyssavirus rabies","T-9/95","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
177,"26_177","Lyssavirus rabies","T-9/95","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
177,"28_177","Lyssavirus rabies","T-9/95","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
178,"1_178","West Nile virus","NY-99-4132","Sciurus_niger","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
178,"2_178","West Nile virus","NY-99-4132","Sciurus_niger","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
178,"3_178","West Nile virus","NY-99-4132","Sciurus_niger","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
178,"4_178","West Nile virus","NY-99-4132","Sciurus_niger","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
178,"6_178","West Nile virus","NY-99-4132","Sciurus_niger","Rodentia",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,"Y"
178,"7_178","West Nile virus","NY-99-4132","Sciurus_niger","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
178,"8_178","West Nile virus","NY-99-4132","Sciurus_niger","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
178,"9_178","West Nile virus","NY-99-4132","Sciurus_niger","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
178,"10_178","West Nile virus","NY-99-4132","Sciurus_niger","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
178,"11_178","West Nile virus","NY-99-4132","Sciurus_niger","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
178,"12_178","West Nile virus","NY-99-4132","Sciurus_niger","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
178,"13_178","West Nile virus","NY-99-4132","Sciurus_niger","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
178,"14_178","West Nile virus","NY-99-4132","Sciurus_niger","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
182,"1_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,"Y"
182,"2_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,"Y"
182,"3_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,"Y"
182,"4_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,"Y"
182,"5_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,"Y"
182,"6_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,"Y"
182,"7_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,"Y"
182,"8_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,"Y"
182,"9_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,"Y"
182,"10_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,"Y"
182,"11_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,"Y"
182,"12_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,"Y"
182,"13_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,"Y"
182,"14_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,"Y"
182,"15_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,"Y"
182,"16_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,"Y"
182,"17_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,"Y"
182,"18_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,"Y"
182,"19_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,"Y"
182,"20_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,"Y"
182,"21_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
182,"22_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
182,"23_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
182,"24_182","Western equine encephalitis virus","WMIS 55-71","Urocitellus_richardsonii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
187,"1_187","Hendra henipavirus","Hendra virus/Australia/Horse/2008/Redlands [Gen-Bank accession no. HM044317]","Pteropus_alecto","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
187,"2_187","Hendra henipavirus","Hendra virus/Australia/Horse/2008/Redlands [Gen-Bank accession no. HM044317]","Pteropus_alecto","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
187,"3_187","Hendra henipavirus","Hendra virus/Australia/Horse/2008/Redlands [Gen-Bank accession no. HM044317]","Pteropus_alecto","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
187,"4_187","Hendra henipavirus","Hendra virus/Australia/Horse/2008/Redlands [Gen-Bank accession no. HM044317]","Pteropus_alecto","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
187,"5_187","Hendra henipavirus","Hendra virus/Australia/Horse/2008/Redlands [Gen-Bank accession no. HM044317]","Pteropus_alecto","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
187,"6_187","Hendra henipavirus","Hendra virus/Australia/Horse/2008/Redlands [Gen-Bank accession no. HM044317]","Pteropus_alecto","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
187,"7_187","Hendra henipavirus","Hendra virus/Australia/Horse/2008/Redlands [Gen-Bank accession no. HM044317]","Pteropus_alecto","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"1_193","Eastern equine encephalitis virus","","Castor_canadensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"2_193","Eastern equine encephalitis virus","","Castor_canadensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"3_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"4_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"5_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"6_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"7_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"8_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"9_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"10_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"11_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"12_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"13_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"14_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"15_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"16_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"17_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"18_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"19_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"20_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"21_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"22_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"23_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"24_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
193,"25_193","Eastern equine encephalitis virus","","Ictidomys_tridecemlineatus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
